candidate_file,candidate_period,candidate_snr,known_planet,known_period,known_radius_earth,status
TOI_789.02_TIC_300710077.csv,9.910241723144042,6.929832252948162,,,,⭐ POTENTIALLY NEW
TOI_789.03_TIC_300710077.csv,9.910241723144042,6.929832252948162,,,,⭐ POTENTIALLY NEW
TOI_721.01_TIC_38571020.csv,7.920987302894628,6.7183998954303545,,,,⭐ POTENTIALLY NEW
TOI_788.01_TIC_349829627.csv,13.030618328791972,6.637371442702957,,,,⭐ POTENTIALLY NEW
TOI_588.01_TIC_130415266.csv,4.531179462432365,6.526230288387785,,,,⭐ POTENTIALLY NEW
TOI_786.01_TIC_375059587.csv,8.466913651187156,6.364754072435781,,,,⭐ POTENTIALLY NEW
TOI_786.02_TIC_375059587.csv,8.466913651187156,6.364754072435781,,,,⭐ POTENTIALLY NEW
TOI_681.01_TIC_410450228.csv,5.29838040221783,6.3278358069754645,,,,⭐ POTENTIALLY NEW
TOI_797.01_TIC_271596225.csv,2.2943775987009487,6.292188970828228,,,,⭐ POTENTIALLY NEW
TOI_797.02_TIC_271596225.csv,2.2943775987009487,6.292188970828228,,,,⭐ POTENTIALLY NEW
TOI_797.03_TIC_271596225.csv,2.2943775987009487,6.292188970828228,,,,⭐ POTENTIALLY NEW
TOI_698.01_TIC_141527579.csv,8.070435339044,6.008322418159616,,,,⭐ POTENTIALLY NEW
TOI_794.01_TIC_299945285.csv,2.3147819866222545,6.007493980455353,,,,⭐ POTENTIALLY NEW
